Artist,Album,Weight,Tags,Published
Architects,Royal Beggars,80714005.18709166,,
Frontside,Zmartwychwstanie,77200424.4567219,,
Bleeding Through,This Is Love This Is Murderous,76337441.37931035,,
The Devil Wears Prada,Space,73912758.38779956,,
Heaven Shall Burn,Bildersturm - Iconoclast II (The Visual Resistance),68896509.67853439,,
Bullet for My Valentine,Hand Of Blood / 4 Words,67954228.54358892,,
Atreyu,The Curse [Instrumental],65343925.18641086,,
Caliban,The Split Program,64439260.40203905,,
Heaven Shall Burn,In Battle,62333093.896177985,,
Unearth,Endless,62151892.72581935,,
Frontside,...I Odpusc Nam Nasze Winy,61741683.675464325,,
All That Remains,For We Are Many (Bonus Track Version),61364543.65256125,,
Architects,Devil's Island,57144247.675401516,,
Bury Tomorrow,On Waxed Wings - EP,57030144.08648649,,
Killswitch Engage,WWE: Wreckless Intent,56950202.40466704,,
While She Sleeps,Anti-Social,56761978.39416058,,
Bleeding Through,Truth,53805280.304714784,,
For the Fallen Dreams,For the Fallen Dreams EP,53157197.58097581,,
For the Fallen Dreams,New Beginnings,52547715.03040834,,
Killswitch Engage,Atonement II B-Sides for Charity,51041200.777799115,,
Callejon,Chronos,50345713.90086206,,
Darkest Hour,Hidden Hands of a Sadist Nation (Re-Issue),50210509.55555556,,
